candidate_id,source_id,source_url,license_record,original_source_split,source_record_id,source_image_path,source_annotation_path,review_sample_id,task_eligibility,boxes_available,object_count,object_labels,object_label_counts,proposed_multiclass_label,proposed_multilabels,review_basis,candidate_status,sha256,exact_duplicate_group_id
svrdd::train::09002200121902031618016452L_1295595200_482865000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031618016452L_1295595200_482865000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031618016452L_1295595200_482865000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,00e884815232936e32c4d7f8739d2538a3431c374e72988add718eba2fc45967,
svrdd::train::09002200121902031618041562L_1295598400_482865200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031618041562L_1295598400_482865200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031618041562L_1295598400_482865200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,40ba5a12832a44549b4cf2b0bb04f17f49e7f054b4dd2534ce87967bb4831254,
svrdd::train::09002200121902031618496152L_1295625800_482866800,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031618496152L_1295625800_482866800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031618496152L_1295625800_482866800.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,eac7a5fc74c9f9d72089f671b0ed324241dd10fe6921a6c6f29ad8b4053a280c,
svrdd::train::09002200121902031618534682L_1295630000_482867100,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031618534682L_1295630000_482867100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031618534682L_1295630000_482867100.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,f0cf68cfd08c4025c31173f441dcf053afa3cff9a153be92e74977ecab96be54,
svrdd::train::09002200121902031618547012L_1295631500_482867200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031618547012L_1295631500_482867200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031618547012L_1295631500_482867200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,26c90ae6d5460aa9fa42842e417af4bcd62fd97567d8750bae671ca4cb0ae037,
svrdd::train::09002200121902031618559172L_1295632900_482867300,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031618559172L_1295632900_482867300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031618559172L_1295632900_482867300.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,ccc7fa2fed3a545d1db9f272bf33fad3050bf99bbb9c44094ea4c400855ba23e,
svrdd::train::09002200121902031619114812L_1295644400_482871300,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619114812L_1295644400_482871300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619114812L_1295644400_482871300.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,f1d7425813bf0c5c975124bf0c6e6b5a3e35e3c1c686b96adbc5918a19504a32,
svrdd::train::09002200121902031619126512L_1295644300_482872600,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619126512L_1295644300_482872600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619126512L_1295644300_482872600.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,bf4cd7700940a2887f54dc38a3fb36c8f4ae2f105c951963aef9e9cc093d6f76,
svrdd::train::09002200121902031619138832L_1295644200_482873900,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619138832L_1295644200_482873900,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619138832L_1295644200_482873900.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,ae81b29ac7a571b4ea86371e6421389952cccaeaa8729deede3f6f705a52c4a2,
svrdd::train::09002200121902031619152092L_1295644200_482875400,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619152092L_1295644200_482875400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619152092L_1295644200_482875400.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,a7189ff596f521e2f74c9dcd580f0250145e9f83e95e4750450891140777aa0e,
svrdd::train::09002200121902031619231492L_1295643800_482884000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619231492L_1295643800_482884000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619231492L_1295643800_482884000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,3bdc09643d887483d700e080d941d4679d1f98bdf254f477ac745330a6ec68c6,
svrdd::train::09002200121902031619244292L_1295643700_482885000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619244292L_1295643700_482885000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619244292L_1295643700_482885000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,a073d1150fca5a9a431b44b4cd554198b480e1ff4252e64e83c21df0fa3fba29,
svrdd::train::09002200121902031619329312L_1295643600_482891300,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031619329312L_1295643600_482891300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031619329312L_1295643600_482891300.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,13bcfffc3122a6bdb9bb1a3f395c5db78ff5c765c9a1f463367f729103a11fce,
svrdd::train::09002200121902031620065042L_1295644000_482905900,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031620065042L_1295644000_482905900,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031620065042L_1295644000_482905900.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack;manhole_cover,crack:1;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,cbc59b3daf2870fce2ecfa85033e46cfbb9c9fbf526e13698fea15a22dc518b8,
svrdd::train::09002200121902031620155672L_1295644000_482914100,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031620155672L_1295644000_482914100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031620155672L_1295644000_482914100.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,3,crack,crack:3,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,492effa99f57c64a48e97fc9e9b28f1b661288facde94781a676ec6efea9f243,
svrdd::train::09002200121902031620363022L_1295643800_482935600,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031620363022L_1295643800_482935600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031620363022L_1295643800_482935600.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,3,crack;manhole_cover,crack:1;manhole_cover:2,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,b973aca228756edb685a769611f4d27d7c71a07d3e7fd2e1ba463e43e947f725,
svrdd::train::09002200121902031620376322L_1295643800_482937000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031620376322L_1295643800_482937000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031620376322L_1295643800_482937000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack;manhole_cover,crack:1;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,1b028a9b332193bdcfcd484924ad51f6af3e952d328ec07b9ff5bc0351a95077,
svrdd::train::09002200121902031622184162L_1295622100_482904400,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031622184162L_1295622100_482904400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031622184162L_1295622100_482904400.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,6,crack;manhole_cover,crack:2;manhole_cover:4,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,affc4b0e2224075b73dfb0fbe74d17228f635b06d8bb6862dc93cd1027ed75eb,
svrdd::train::09002200121902031630570872L_1295590500_482852100,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031630570872L_1295590500_482852100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031630570872L_1295590500_482852100.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,1161c5e7e1a7dd2151ac1b183414fe04528beadb1699603fbec275bb0f4c982a,
svrdd::train::09002200121902031634036022L_1295515400_482808800,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031634036022L_1295515400_482808800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031634036022L_1295515400_482808800.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,3,manhole_cover;repaired_road,manhole_cover:1;repaired_road:2,repaired_road,manhole_cover;repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,de40791e45e7f637afaafcbf727f6ff34646dd31ac392490d82e77a456fcce4e,
svrdd::train::09002200121902031634058642L_1295511000_482808600,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031634058642L_1295511000_482808600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031634058642L_1295511000_482808600.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,repaired_road,repaired_road:2,repaired_road,repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,8c8db14e7cf1eae82a16d86a64490b48f7e81760d930402793b5dbff1c16b29f,
svrdd::train::09002200121902031634070962L_1295508500_482808500,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031634070962L_1295508500_482808500,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031634070962L_1295508500_482808500.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,repaired_road,repaired_road:1,repaired_road,repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,d3cbd0c356a0734dcbd47b5cdfb9485a905521dbd84631f8e78fd9a4e4d083d9,
svrdd::train::09002200121902031634107942L_1295501400_482808200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031634107942L_1295501400_482808200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031634107942L_1295501400_482808200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,manhole_cover;repaired_road,manhole_cover:1;repaired_road:1,repaired_road,manhole_cover;repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,2140862a227500a08ee24c4f70637a9a8c7eb5f8536b38a11710b728032e2bfe,
svrdd::train::09002200121902031635502002L_1295411700_482804200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902031635502002L_1295411700_482804200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902031635502002L_1295411700_482804200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,d4f5a3ae10a3d3fc3a0453a68849ee75cae34b9b5d7ec4ce62b4c3be7a7c3932,
svrdd::train::09002200121902040957030392L_1295729200_482970600,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902040957030392L_1295729200_482970600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902040957030392L_1295729200_482970600.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack;manhole_cover,crack:1;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,6d60bd495d937f90d4ffd53de682f4cce53eb522ee4c3c59ea2e316b9c804801,
svrdd::train::09002200121902040957093412L_1295728200_482977700,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902040957093412L_1295728200_482977700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902040957093412L_1295728200_482977700.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack,crack:2,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,794af35ed96d85a2d4a81023d89fbe820b852b0599f94c6a98364ff9663bf982,
svrdd::train::09002200121902041016397062L_1295557100_483111400,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041016397062L_1295557100_483111400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041016397062L_1295557100_483111400.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,6827f1191fa3cb93eb6fd4ad7dc3286f7dcc1c1a1af96574e3ed5d0dbfad7436,
svrdd::train::09002200121902041159564002L_1295558200_482303500,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041159564002L_1295558200_482303500,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041159564002L_1295558200_482303500.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,613036d750461ffe1289895de0833d78d7141df2ccdf08c3503a4846cfe20d48,
svrdd::train::09002200121902041200035502L_1295557700_482296800,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041200035502L_1295557700_482296800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041200035502L_1295557700_482296800.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,manhole_cover;repaired_road,manhole_cover:1;repaired_road:1,repaired_road,manhole_cover;repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,06128f8d975b19c23f9a82befaa6aa743e2349fcc57bce734a034ae2aecfa781,
svrdd::train::09002200121902041200054872L_1295557700_482294000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041200054872L_1295557700_482294000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041200054872L_1295557700_482294000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,4,crack;manhole_cover;repaired_road,crack:1;manhole_cover:1;repaired_road:2,crack,crack;manhole_cover;repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,46710dd7fc711de95435687d174c238d82db272e11ab2ec79f43e20ada345200,
svrdd::train::09002200121902041334572292L_1295354800_482574700,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041334572292L_1295354800_482574700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041334572292L_1295354800_482574700.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack;manhole_cover,crack:1;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,3108848834dc9b2d3a90cca89e1da183ba891349e1ca9e5553ee1b43a50ef0d5,
svrdd::train::09002200121902041335010202L_1295354500_482579500,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041335010202L_1295354500_482579500,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041335010202L_1295354500_482579500.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,manhole_cover;repaired_road,manhole_cover:1;repaired_road:1,repaired_road,manhole_cover;repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,8552c7b255ccc1310ccb42bcf0b6175f3b15295f641202fd48caf37dc46adba3,
svrdd::train::09002200121902041335078682L_1295357200_482583900,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041335078682L_1295357200_482583900,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041335078682L_1295357200_482583900.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,manhole_cover;repaired_road,manhole_cover:1;repaired_road:1,repaired_road,manhole_cover;repaired_road,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,493d61897745962c52ebe197050257eead0068f20bd9f215d5f7fa35c35a4e94,
svrdd::train::09002200121902041338455242L_1295616900_482567000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041338455242L_1295616900_482567000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041338455242L_1295616900_482567000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,bb8f7790ee52e6322efe9d7f003233f3004fa16308c1c3e49a3f9e62c92cc196,
svrdd::train::09002200121902041354382552L_1295554600_482534700,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041354382552L_1295554600_482534700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041354382552L_1295554600_482534700.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,3,crack;manhole_cover,crack:2;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,2ff243124ff10af95229f7aff1348bed297b2e8febd07dc7d8d19c7e8cd38807,
svrdd::train::09002200121902041354407202L_1295554700_482531000,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041354407202L_1295554700_482531000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041354407202L_1295554700_482531000.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,3,crack,crack:3,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,7094eaaa1dc76dcd7f125efe6c02440396510800b7e2a703ec521ad34adfc72d,
svrdd::train::09002200121902041358047502L_1295558300_482398800,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041358047502L_1295558300_482398800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041358047502L_1295558300_482398800.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack;manhole_cover,crack:1;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,e200e93b76706b3ac0f0ffa75102168c5c7536df9d593c20e559785ce5dfaa70,
svrdd::train::09002200121902041358404192L_1295558300_482359100,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041358404192L_1295558300_482359100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041358404192L_1295558300_482359100.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,4,crack;manhole_cover,crack:2;manhole_cover:2,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,9a5ff4f259169ad77b67f0af5025f2b9a3b5879b3cb15fa03396ca80122da1ff,
svrdd::train::09002200121902041417374172L_1295609400_482797200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041417374172L_1295609400_482797200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041417374172L_1295609400_482797200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,136bb21d831a9780b59b61d1a0e3090e9ade983ac08f38736036179a734e48a8,
svrdd::train::09002200121902041436140832L_1295751800_482540200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041436140832L_1295751800_482540200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041436140832L_1295751800_482540200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,33726b121e0f6ffdf74bb6919849ba661b2bc5f95403036d2f1e307f707a6019,
svrdd::train::09002200121902041436169922L_1295752000_482534300,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041436169922L_1295752000_482534300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041436169922L_1295752000_482534300.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,54eef0a592a48b54ebbf317961b44057abfb5137af2beffe3a5b780e732473fb,
svrdd::train::09002200121902041436213892L_1295752300_482526100,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041436213892L_1295752300_482526100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041436213892L_1295752300_482526100.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,1,crack,crack:1,crack,crack,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,fb9245b5c897213fcbead36957b1928fe10f55eac98a0d4b1b7f040183965d27,
svrdd::train::09002200121902041443443962L_1295751200_482508200,SVRDD_YOLO,https://huggingface.co/datasets/ShuoZheLi/SVRDD_YOLO,CC BY 4.0 stated on dataset card; recheck before redistribution,train,09002200121902041443443962L_1295751200_482508200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902041443443962L_1295751200_482508200.jpg,data/processed/v2/svrdd/annotations/train.v2.jsonl,,multi_class;multi_label;object_detection,yes,2,crack;manhole_cover,crack:1;manhole_cover:1,crack,crack;manhole_cover,source mapping accepted from 56-image training sanity sample,pre_split_source_candidate,922793294aa551fdc90b88828f73bb95fe1491985e968a3767798a57020ff41d,
