staging_id,audit_id,source_key,source_dataset,source_split,source_image_path,width,height,image_sha256,mask_sha256,shadow_mask_coverage,shadow_label,road_context_status,intended_use,training_eligibility,duplicate_decision
SHADOW_STAGE_03613,ISTD_FULL_01479,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01478__68-14.png,640,480,a37e70aa49cb2251c4ba664a1e9d6ecebe0fac7ef78593a1df42b3e0de4aa037,ac4503e63e387a5e5744e1df97109d0701f42ed64adf7bb6e555c4fbd6e57c25,0.089743,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03614,ISTD_FULL_01480,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01479__68-15.png,640,480,eed4e849b689b9418caa3a2986383d61dc2baac8c2562be425cebf3e8611a40b,b62c84e084ac9e3925e22abd913bc1204539372964d2faeb7879e286d090ae92,0.128711,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03615,ISTD_FULL_01481,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01480__68-16.png,640,480,4c71a34545d2cbe1b0e4bbcbfc4dbedaf69a2aa512cca314c8dc3704273da35f,c6f2096629a0640fb2a4d5b3cd6d01100ed1621670f23e2eb6d8786be5e6593f,0.057721,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03616,ISTD_FULL_01482,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01481__68-17.png,640,480,fe1f7b665b2a6c553be9bbded3a9c6aee2a31d0ef6e8ae38d7029133d8464c6b,d96114244b27589924715b79b3f06b70f1de34cbafc49d1c864f1f2ce271ab7d,0.055348,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03617,ISTD_FULL_01483,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01482__68-2.png,640,480,2b1eb3ec7b5407ac49185bd374b02dd9dd6fa23c46d1531742dce6f19ce97d24,e443dd3803cb38023b3a2d023f21c2354408edf3a8f04aac2bb5dde7314281af,0.426009,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03618,ISTD_FULL_01484,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01483__68-3.png,640,480,a53c75efaf340795df418e1356955d2c6ad66e41f42b1742e48dfec7ec793bc2,5a39813fc41781f0d68e6ed0cea576992253eccb58b01194a63dcc63f45a31e8,0.41748,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03619,ISTD_FULL_01485,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01484__68-4.png,640,480,71774f337092cac0d2c2eece4470b246b864223579ac83b3f5dfdc3e852c7a69,7531f42edb71a00d5e5b95d98103d18d99e0f80e975426e88a6175a32a9fdb70,0.293548,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03620,ISTD_FULL_01486,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01485__68-5.png,640,480,51fe88024e2195de076d74eaa26dcfe53a4843e80354f098f1a5022bc2c5614f,f19b7f4d1200595d82b55de8ba1b199123309e792683acf17ca5afa30370807a,0.380775,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03621,ISTD_FULL_01487,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01486__68-6.png,640,480,ceb104dd1dc15f6114fc0d4c7f83f85d5664982f8792232b7bd423205ec6a31e,fd92c1b29504c7f2f58f4901fbd565605eaa15309d568c2c56c72f7fa2697b82,0.238538,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03622,ISTD_FULL_01488,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01487__68-7.png,640,480,c40c6e711a6412ca527c78a164e79848cebac4d36eec8272fc1c0b251af2b0e7,19deb6aebfea11638e16cb8782d89661beeb939f8a1dee1685b4093a098d36f2,0.31835,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03623,ISTD_FULL_01489,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01488__68-8.png,640,480,552c9a76d343c368c1edbe138bd4e42397d796074c4ee8a42855959f3d485abe,aad7885dc9f5e0253d180ee770bff0ebaf46b87d0f91b2f6a142536536be2e97,0.39861,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03624,ISTD_FULL_01490,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01489__68-9.png,640,480,d7302df79421c771d0ba7cbd1ee577b2ff758a3cffa651a902ef92adc6dcc71d,48be0e269c572921d925d7b79d37aced7d9d7683d1f8304f690bf54715127213,0.277633,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03625,ISTD_FULL_01491,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01490__69-1.png,640,480,5d4226d10958e16838b9b6ccc9056ebeb7a48b8e5384582cf3db2cc67d7bb51e,5ede8a004a86a059919c5be874abf450f1f0833d51f34e6c4a75e810a38dedec,0.026755,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03626,ISTD_FULL_01492,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01491__69-10.png,640,480,12fb8ade716798fa62b5654c2ed50ad3a5ac13b9a6424649f65cfbc1fdd4e4e8,03dcd05fd0e300aaad0d9d2f1c0deac652f72db84bd79e21caee950c74f1fd02,0.050498,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03627,ISTD_FULL_01493,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01492__69-11.png,640,480,c377880f4af404e1c98e0bf5bc551c6e2aa4aa30b279d6995e5b272bdb08621a,68daebcc788de1d9a92be9c7f5c4c26bd58670cb77162ab136af1420dbcf8da3,0.063831,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03628,ISTD_FULL_01494,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01493__69-12.png,640,480,58484a69ae5926e9a1a4b5f99c500cfbe64c60cffb5ac7d39fbeec55c6feb642,e145afaae11b7cab58ab169cb68e6a53e18bf5b1eb3efc0058ccdef808de3a33,0.111836,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03629,ISTD_FULL_01495,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01494__69-13.png,640,480,feb1a3a0a25b83ed0409f309eccd5e41d36105dfc261249ca623f6a4cee673ab,cd1e6cfe9cb8e4e31746fbaf30737aacc1c6854affb71b3a4370bf0b505b386a,0.071715,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03630,ISTD_FULL_01496,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01495__69-14.png,640,480,7211fc63ef15d070370e6671dd45bffd2e21431a3e17c87dfb7435e79aa5d312,58559960000ad31d25194fd66c1c9f6b7759b27e15bf7c72197d042794234f4a,0.063213,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03631,ISTD_FULL_01497,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01496__69-2.png,640,480,29fda3f83a57efadf164dd8e1cfceda27e9013bf6e9fea60f6fe70de58679b55,667314f1f24783e97f279b21ee28489dfd494e8bcd17d12519320d4cd7b99652,0.389235,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03632,ISTD_FULL_01498,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01497__69-3.png,640,480,f8b15350096f25c4bee71b1dc7925872af0344377a9313c6056d2284187ed3b9,2380d52b031d936c2ecacb84a200e6c678ad86f3ef91637a67c0db4815d1bc1c,0.301364,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03633,ISTD_FULL_01499,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01498__69-4.png,640,480,61d74fdc86ab6551a12c1f18462c6bb51e060cf593a46469e8800ae85564b529,aa5e06ce889936323e8a4fc0bea2c3ccdae56b1054014c27f1c0d7c8a2767223,0.257347,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03634,ISTD_FULL_01500,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01499__69-5.png,640,480,765be0bb61818360b4b3226ed9d47fdf13146123654a93aa4a3a2909d6ef4093,ae73754051574bb94d90dc3d36827c94b6805709336c5c382822c8de859bfe2b,0.190332,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03635,ISTD_FULL_01501,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01500__69-6.png,640,480,809304c9eb84185a91d62d718f419d0cf67be6b70e6c81dd6d2c75c99151918d,7d0882060123c3e52f3f0d4f1136dd1f7c2e508f1021ff01b33d96f1e18ba21d,0.325648,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03636,ISTD_FULL_01502,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01501__69-7.png,640,480,9e2f8a4b582a6c681e06f1e67591cde5b2de4111eca9ca9e170f2f588932cb93,85c610e5458ae6db54d283bfff15cdb271460a910af0cd1b72cf1d66491e0106,0.119508,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03637,ISTD_FULL_01503,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01502__69-8.png,640,480,e95a9a0c1fe2ab45242a2e36a41115bbfcd8935d398ac9ba30f6cebe8d6b2c4b,e73b2e09bbfe98f41eb8e962931932f027b1e5b3774cbd50b5b8c3fdf64480ae,0.055143,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03638,ISTD_FULL_01504,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01503__69-9.png,640,480,2ebb6fba1f571176e561e1646be174b2238079df96488f6ca427558724f3b9ee,e0292928efd7f7dc6e3fd9660c5e4f6dad3084a8875bbab8787f65f470cae272,0.053796,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03639,ISTD_FULL_01505,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01504__7-1.png,640,480,dea4b2f4766527e71bbe5d219258e2aa9107289a2174f4c5f890f6e19f625f0c,b7c3da0b891d036b77399e097111ab3e7dab39da230b6bbc5626e7f8b1325161,0.366605,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03640,ISTD_FULL_01506,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01505__7-10.png,640,480,c74368f0f02b60905b1f1098121aac97c58a8e346711aa53cc3d84eb80cacce2,8a989038c4a371072d0d05d4195b8c726bc05df082c7bd6eb268bb8dd451ca2c,0.10109,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03641,ISTD_FULL_01507,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01506__7-11.png,640,480,a76733951cbc5141993d77b8feeee4f921f2f11561981b6325270b793c6cde29,9726dbf48a14ed42545c462bbcc8e8dce9682796789ff761025978e4aff23c77,0.082848,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03642,ISTD_FULL_01508,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01507__7-2.png,640,480,12fd84fc5d82c69b1dd4764f6c21745e04c9a0045b9162c1f9a5f168f4174bc7,848b3ed1b2013a9b93ad284e08da153d8dfeca02be31e9da818e3b614dc7ba96,0.407467,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03643,ISTD_FULL_01509,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01508__7-3.png,640,480,7839e398652900043589643cce41ade7ccf6aad69ea260a559383df749371605,c064641d061599018e96aae9b2b07c9ae1e39956cf22bcd6677f4ae7389ea4c1,0.428857,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03644,ISTD_FULL_01510,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01509__7-4.png,640,480,5ca420849d3b9005523955cbd43956a1bf3e1533b89091d46d342d3787a4ff0d,d9470c179b46bb71e338786e4b77580e8ed24ffb54bfb7c40a31c3b7c36f0adb,0.286361,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03645,ISTD_FULL_01511,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01510__7-5.png,640,480,d9311c02885bc0814b0f72e1886b8220b9320ebe909eaf77fc836cd69585d78c,aca445082858ee3a4cd01a60733d1e445af9d721c8851265b0c154e629e239cb,0.262568,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03646,ISTD_FULL_01512,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01511__7-6.png,640,480,957c839533c2e4189d13a1dd0563951dc2decc30ea3aa61f33fb4cbc326b1b4e,45e2ffc0d771881b324ba02ae686863dc2968627d1724de35c9f1639ec099a4c,0.126436,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03647,ISTD_FULL_01513,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01512__7-7.png,640,480,eccd5d5d606b564387b5fdb7bb9858be9e277f7e43397138e082cc167a5fcd0d,ccb1c07383d0f8e8ea5152387114a0506d13a337cdf70b8c6dda8d371e828884,0.222474,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03648,ISTD_FULL_01514,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01513__7-8.png,640,480,660ca951ed07e58245f59eba09e0d1eeef678319f368cdf47cfc3d9aa9d94268,dfe151996eb538aa50efdb57bca275215dca801755de31ec0a21aedc2e7d025b,0.075166,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03649,ISTD_FULL_01515,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01514__7-9.png,640,480,137dcc5057891fc785ad7dc177b9aae6938652535b089d3b1615f8db702591b1,e8d70177fc02b19b515d86f253c7680a414bad0352b9dc46e1b17307dcea1bff,0.09249,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03650,ISTD_FULL_01516,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01515__70-1.png,640,480,b9e0e46f09716b1d3a8f714f7ced784e9c33dee546237b9ad34589186d44ec76,db9cfdf3a087a33c9eb81cdb58092cfb21eef4515da3250de285cd7f71e1bffc,0.20766,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03651,ISTD_FULL_01517,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01516__70-2.png,640,480,e7e85151a7d7e8ff2b92e11becff053dbb3a3d388babd9889d2ca1e55c52870d,c60370cf8e65845cd722fbe7f5a8508330c48a0cfa40fec98aa672724973b3d5,0.316263,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03652,ISTD_FULL_01518,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01517__70-3.png,640,480,a5aef93958c8a753f6b227eaad18c0f00bf4a52480a7ff38318020a5c9be9ea7,694b1166047db7f43d96fa6bd227da45476f3808f7389638120a9538fa1dc13a,0.410107,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03653,ISTD_FULL_01519,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01518__70-4.png,640,480,abcd958a59fed3cbddacd473a68e1da068443bf89e65f870f53ca96d275caf43,dd5f60430008d06aff568a2f3e6243546d4d3d84bdfc2433739833e2d59e46c5,0.347292,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03654,ISTD_FULL_01520,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01519__70-5.png,640,480,4421c9f1213e33be317cddf1bdcefcd3a5b8c85d2cd434f39be1c5056533d6b7,acd6edc2b9c8c88214a9778093c099410c7a07a473674df86743bb17ebe4b827,0.196299,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03655,ISTD_FULL_01521,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01520__70-6.png,640,480,11dcd1d2752309184e15f9b65db870070a84bbf92a88966fc40c103bb651f96d,bc00f694f7e7acb78675137142a1dc7f65b667c8fad4163dd0a6b219e50c45d6,0.172109,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03656,ISTD_FULL_01522,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01521__70-7.png,640,480,bb001481949f8accbcff52f441c0a9fd8a77fa512c4bbada0ca4cce51839ec73,34fb5d99d7aaf9de37b8e214dbaf47c724096b7d84b47e5dccb65ec96546579d,0.153434,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03657,ISTD_FULL_01523,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01522__71-1.png,640,480,ab9179b9d7e49f7ea57dba5efa0bcb08c4e50e656581bae06f860a4c95e47f9c,82152afc740587f103051737632cf156b052384292c235c19238ee088e510887,0.196605,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03658,ISTD_FULL_01524,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01523__71-10.png,640,480,2e10cff1c4a8be887a85ea7f937b21bf7f88ef0ccfb0c0209ea256669963c968,222b893474c836b4eab4a7e5936813e2cd04eb0851852c2022ef4722f0f8a195,0.090902,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03659,ISTD_FULL_01525,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01524__71-11.png,640,480,cc1b28a0cfebde24558431786caa718269e185c11305a12a8b0050244543eb01,f0d6d8131bfe063431a95c05c6039b7b88f3124887b7e46d89aff77bee66483e,0.056523,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03660,ISTD_FULL_01526,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01525__71-12.png,640,480,98099cdc9d0d44b9fff22510547635a195497199ce0094a1829b9aa78367221a,beda1465760701b1557633e73c97cb0cbcceb889f3f97f76fae5f900dc7c6f6a,0.089066,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03661,ISTD_FULL_01527,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01526__71-13.png,640,480,59e6eb9f581e8dc55523c645df7efe357d69706003c0350b479fca45b6bea144,ede8c98e23a5a76f01231ba7ba3235e2249059a5c64339a2ce9730b4e58d2542,0.060456,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03662,ISTD_FULL_01528,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01527__71-2.png,640,480,b6afed715a1c8e5b9c883b80461c8677df49636633c2ab9557a7f7c3a152b84c,fa0d1547a9d44de364d83da57d71ced384de0a31267fdc118b8a49b3e1ad58db,0.141917,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03663,ISTD_FULL_01529,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01528__71-3.png,640,480,aa7b3b04a63c4a61e782d9fd57c63ce718aa8a223311b411621be7cb6aa99261,38e10c61e28d26194f1e7e72f014a97f60568a5af82af96196de2198398a74aa,0.15098,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03664,ISTD_FULL_01530,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01529__71-4.png,640,480,b4f1638183fcadd5000b5da84282e5246735a25897e65527c36894b4ffc98a15,f6280b0adaa96166bfc8be50554ef0aa27b6c67fa53893ac295d360c2656f301,0.142633,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_03665,ISTD_FULL_01531,istd,Donghyun99/ISTD (unofficial Hugging Face mirror),train,data/raw/v2/istd_full_hf/extracted_shadow_images/train/01530__71-5.png,640,480,bef339da4c9a62a655ee0cf27cdac8c37c4803d1dbd776600c918a8f75b6a5e9,d1adff121816d9484721e78350ed5b7c19fc34e30f3be196abe39afd0beb6818,0.180179,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
