candidate_id_a,split_a,label_a,source_a,candidate_id_b,split_b,label_b,source_b,hamming_distance,recommended_action
kaggle_speed_bump::train::bump::VIDEO0012_011.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_014.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_016.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_017.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_018.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_020.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_034.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_036.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_053.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_056.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_054.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_055.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_061.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_062.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_062.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_066.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_063.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_068.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_064.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_068.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_004.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_005.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_093.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_094.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_016.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_019.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_018.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_019.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_021.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_026.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_031.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_032.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_002.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_003.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_006.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_007.jpg,train,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_012.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_013.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_165230_056.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_165230_057.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_165327_075.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_165327_076.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,2,holdout_required_likely_near_duplicate
svrdd::train::09002200121901201518503652L_1295674500_482048000,train,repaired_road,SVRDD_YOLO,svrdd::train::09002200121901201518529232L_1295670300_482047500,protected_test,repaired_road,SVRDD_YOLO,2,holdout_required_likely_near_duplicate
svrdd::train::09002200121901201518529232L_1295670300_482047500,protected_test,repaired_road,SVRDD_YOLO,svrdd::train::09002200121901201518568702L_1295663600_482046800,train,repaired_road,SVRDD_YOLO,2,holdout_required_likely_near_duplicate
svrdd::train::09002200121901201611404242L_1295666000_483173300,train,repaired_road,SVRDD_YOLO,svrdd::train::09002200121901201611416572L_1295663500_483173200,validation,repaired_road,SVRDD_YOLO,2,holdout_required_likely_near_duplicate
svrdd::train::09002200122003111331338436G_1296856000_482034500,protected_test,crack,SVRDD_YOLO,svrdd::train::09002200122003111331342816G_1296856000_482035100,train,crack,SVRDD_YOLO,2,holdout_required_likely_near_duplicate
v1::train::pothole::3792e53f61c9_pothole828.jpg,validation,pothole,V1_Kaggle_pothole_detection,v1::train::pothole::3ba78a1dca2e_pothole632.jpg,train,pothole,V1_Kaggle_pothole_detection,2,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1055,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-423,validation,pothole,jaygala24_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1072,train,pothole,jaygala24_pothole_detection,v1::train::pothole::2e00d7730be8_pothole20.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1179,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-504,train,pothole,jaygala24_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1186,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::b70dd69441e1_pothole771.jpg,train,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1190,train,pothole,jaygala24_pothole_detection,v1::train::pothole::2e60a1c4eeac_pothole656.jpg,validation,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-1194,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-421,train,pothole,jaygala24_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-307,train,pothole,jaygala24_pothole_detection,v1::train::pothole::199a0e8be775_pothole805.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-454,train,pothole,jaygala24_pothole_detection,v1::train::pothole::ab49da3ba68d_pothole722.jpg,validation,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-472,train,pothole,jaygala24_pothole_detection,v1::train::pothole::307832ffa507_pothole273.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-519,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::4589c206e92c_pothole407.jpg,train,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-529,train,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-847,protected_test,pothole,jaygala24_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-592,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::7b9ecbe1fb97_pothole429.jpg,train,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-601,train,pothole,jaygala24_pothole_detection,v1::train::pothole::036a1eddc2dd_pothole209.jpg,validation,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-689,train,pothole,jaygala24_pothole_detection,v1::train::pothole::036a1eddc2dd_pothole209.jpg,validation,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-700,train,pothole,jaygala24_pothole_detection,v1::train::pothole::3ff3e76a4179_pothole395.jpg,validation,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-838,protected_test,pothole,jaygala24_pothole_detection,github_pothole::github_pothole::img-843,train,pothole,jaygala24_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-838,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::3ba78a1dca2e_pothole632.jpg,train,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-901,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::3d6f4810a7a4_pothole660.jpg,train,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-940,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::9a81e35b07b0_pothole713.jpg,train,pothole,V1_Kaggle_pothole_detection,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::Image00075.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::Image00077.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::Image00086.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::Image00089.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0005_048.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0005_050.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0005_053.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0005_055.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0008_010.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0008_011.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0008_011.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0008_012.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0008_014.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0008_017.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0008_017.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0008_027.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_018.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_024.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_018.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_025.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_023.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_024.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_024.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_026.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_052.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_055.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_052.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_052.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_063.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_052.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_053.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_068.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_070.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_087.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_137.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_139.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_145.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_146.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0010_000.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0010_001.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0010_003.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0010_005.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0010_009.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0010_013.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0010_012.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0010_013.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_000.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_001.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_046.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_048.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_046.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_049.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_051.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_052.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_054.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_055.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_059.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_062.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_060.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_061.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_061.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_064.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_002.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_003.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_002.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_004.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_010.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_012.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_010.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_014.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_015.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_017.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_018.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_019.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_024.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_026.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_025.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_026.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_029.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_031.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_030.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_031.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_031.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_032.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_033.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_036.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_046.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_047.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_060.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_061.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_061.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_063.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_062.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_063.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_062.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_064.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_066.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_068.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_005.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_006.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_006.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_007.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_007.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_008.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_040.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_041.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_069.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_070.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0015_091.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0015_092.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_000.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_001.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_001.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_002.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_032.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_033.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164355_008.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164355_010.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164355_009.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164355_010.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164355_021.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164355_023.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_001.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_002.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_005.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_006.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_011.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_013.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VID_20190924_164420_034.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VID_20190924_164420_036.jpg,train,speed_bump,Kaggle_speed_bump_dataset,3,holdout_required_likely_near_duplicate
