candidate_id,class_label,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,materialized_image_path,target_box_xywh,crop_box_xyxy,target_box_in_crop_xywh,crop_width,crop_height,training_status,evidence_status,output_sha256
svrdd::train::0900220012200313103131781HG_1295002000_482313000::repaired_road::005,repaired_road,SVRDD_YOLO,train,0900220012200313103131781HG_1295002000_482313000,svrdd::train::0900220012200313103131781HG_1295002000_482313000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103131781HG_1295002000_482313000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_c054e2d8275ae3f70ac01b68.jpg,"102.000,760.001,144.000,86.000","0,623,360,983","102.000,137.001,144.000,86.000",360,360,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a66022c562d46a81e62993c24019a81036953c686e91c8f23ad93783c757f80d
svrdd::train::0900220012200313103131781HG_1295002000_482313000::repaired_road::006,repaired_road,SVRDD_YOLO,train,0900220012200313103131781HG_1295002000_482313000,svrdd::train::0900220012200313103131781HG_1295002000_482313000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103131781HG_1295002000_482313000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d3c22eea467bd3db5618c4c8.jpg,"596.000,716.000,105.000,139.000","474,612,822,960","122.000,104.000,105.000,139.000",348,348,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ec43ec13b15b7203b7c2123339d9c2978b499a45f83b4b921de6b20a9cf67f7b
svrdd::train::0900220012200313103140181HG_1294987900_482310700::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103140181HG_1294987900_482310700,svrdd::train::0900220012200313103140181HG_1294987900_482310700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103140181HG_1294987900_482310700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_fccda17207422d0efe3cce46.jpg,"448.999,736.000,202.000,49.000","297,508,802,1013","151.999,228.000,202.000,49.000",505,505,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,48977d4e5fb11ad884fd8807210d601b46aecc3be5b1436303cb668a1dd9e3de
svrdd::train::0900220012200313103140181HG_1294987900_482310700::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103140181HG_1294987900_482310700,svrdd::train::0900220012200313103140181HG_1294987900_482310700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103140181HG_1294987900_482310700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a53c1c1aa095c0ec59cb14db.jpg,"442.000,614.000,36.000,140.000","285,509,635,859","157.000,105.000,36.000,140.000",350,350,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a249faac8b943b6c3e50c01bb78838eb461d8fd2f61b7c45c2cc9fee610ea2e0
svrdd::train::0900220012200313103140181HG_1294987900_482310700::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103140181HG_1294987900_482310700,svrdd::train::0900220012200313103140181HG_1294987900_482310700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103140181HG_1294987900_482310700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a8d0414555ed55291c11a28e.jpg,"533.001,730.000,31.000,110.000","411,648,686,923","122.001,82.000,31.000,110.000",275,275,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ae1c274055796d3136ebca23a6d8aa86beabb578ec55471c1e44e08b42871b46
svrdd::train::0900220012200313103140618HG_1294987300_482310600::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103140618HG_1294987300_482310600,svrdd::train::0900220012200313103140618HG_1294987300_482310600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103140618HG_1294987300_482310600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6960cbb70460e096828b23d3.jpg,"406.000,646.000,45.000,193.000","188,502,670,984","218.000,144.000,45.000,193.000",482,482,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,5e1e8c47fc06c870fadc6f054e5b3ffcc61eee0161632caf49df56bdad09af94
svrdd::train::0900220012200313103142745HG_1294984100_482309800::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103142745HG_1294984100_482309800,svrdd::train::0900220012200313103142745HG_1294984100_482309800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103142745HG_1294984100_482309800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_c163aa306b683ccb2615cf04.jpg,"603.000,608.999,31.000,28.000","554,559,682,687","49.000,49.999,31.000,28.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,d2c304eb63bb2b15b718229eeb4c9f709648164b4b05bba3b05c929829dd3f37
svrdd::train::0900220012200313103142745HG_1294984100_482309800::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103142745HG_1294984100_482309800,svrdd::train::0900220012200313103142745HG_1294984100_482309800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103142745HG_1294984100_482309800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_098487910446ebe6fafe71c9.jpg,"544.999,680.000,85.000,66.000","481,607,693,819","63.999,73.000,85.000,66.000",212,212,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9cbe5264c0994cb82615dc0b0cf7ec5e3d9c0b2c1400da72dcd6233d99773034
svrdd::train::0900220012200313103144423HG_1294982000_482309200::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103144423HG_1294982000_482309200,svrdd::train::0900220012200313103144423HG_1294982000_482309200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103144423HG_1294982000_482309200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3f0a804729d9b6bb6fa20b17.jpg,"583.000,733.000,51.000,106.000","476,654,741,919","107.000,79.000,51.000,106.000",265,265,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,96ab999f61652884b014fac29550e1dab6fed39becdf93aec13698d546c436df
svrdd::train::0900220012200313103144798HG_1294981500_482309100::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103144798HG_1294981500_482309100,svrdd::train::0900220012200313103144798HG_1294981500_482309100,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103144798HG_1294981500_482309100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_ac15cd49369e46fdda122491.jpg,"877.000,719.999,147.000,62.000","656,567,1024,935","221.000,152.999,147.000,62.000",368,368,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,738ebaac2c048b1c84f7ff211930faadd27b9aa0100cc91829337598b3ca24c7
svrdd::train::0900220012200313103321990HG_1294961400_482301800::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103321990HG_1294961400_482301800,svrdd::train::0900220012200313103321990HG_1294961400_482301800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103321990HG_1294961400_482301800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_e527410ea5463201415a8c49.jpg,"42.000,853.000,71.999,43.000","0,784,180,964","42.000,69.000,71.999,43.000",180,180,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,6160cb129015a91a263ffc58a5cc57f317c0b3a35940950e17a9641d50c6e7ca
svrdd::train::0900220012200313103321990HG_1294961400_482301800::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103321990HG_1294961400_482301800,svrdd::train::0900220012200313103321990HG_1294961400_482301800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103321990HG_1294961400_482301800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d4749f061c20c49fed6ae6e1.jpg,"1.000,793.000,112.000,96.000","0,701,280,981","1.000,92.000,112.000,96.000",280,280,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,f87dabedb9c305e1e85a6ad3f1cb32a5bb0068ead8c777dcb6eed15c1e0aada1
svrdd::train::0900220012200313103321990HG_1294961400_482301800::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103321990HG_1294961400_482301800,svrdd::train::0900220012200313103321990HG_1294961400_482301800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103321990HG_1294961400_482301800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_8a529404d8ca1029f87d8bed.jpg,"398.001,711.999,45.000,99.000","297,637,545,885","101.001,74.999,45.000,99.000",248,248,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,3c83b2e6045dc67138b8a26229b691be63f120f8c0b837969a6ce8dfa5037513
svrdd::train::0900220012200313103321990HG_1294961400_482301800::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103321990HG_1294961400_482301800,svrdd::train::0900220012200313103321990HG_1294961400_482301800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103321990HG_1294961400_482301800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_ed16b716f8a423bad38ca1fe.jpg,"771.000,796.000,253.000,100.000","392,392,1024,1024","379.000,404.000,253.000,100.000",632,632,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,16cf0f9093800a895d03425a1c11247754025702632ec9ff3a95ba3acd05fab9
svrdd::train::0900220012200313103322990HG_1294960000_482301200::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103322990HG_1294960000_482301200,svrdd::train::0900220012200313103322990HG_1294960000_482301200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103322990HG_1294960000_482301200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_8b2f4b50d46ddb16c0f1878d.jpg,"321.000,709.000,159.000,133.000","202,576,600,974","119.000,133.000,159.000,133.000",398,398,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,da18c32fad2b96353e122005ba72dcf63c37f29384f8b61fe269869fc6a68b94
svrdd::train::0900220012200313103326006HG_1294955400_482298800::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103326006HG_1294955400_482298800,svrdd::train::0900220012200313103326006HG_1294955400_482298800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103326006HG_1294955400_482298800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_9e2bcbbdefba2f79aa035143.jpg,"349.000,668.000,78.000,131.000","224,570,552,898","125.000,98.000,78.000,131.000",328,328,retain_human_approved_candidate,human_reviewed_approved,73eae1b5320257164b9c18c08347bd49d71dc30477fe054e5579926ff8fda70d
svrdd::train::0900220012200313103326006HG_1294955400_482298800::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103326006HG_1294955400_482298800,svrdd::train::0900220012200313103326006HG_1294955400_482298800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103326006HG_1294955400_482298800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_f9bad1805766f4361651b6d2.jpg,"502.001,769.000,47.000,71.000","437,716,615,894","65.001,53.000,47.000,71.000",178,178,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,6620a25274a600f7f1eb2c7e426d438be2c16dd502175cce4c9ff7d1fae960bc
svrdd::train::0900220012200313103326006HG_1294955400_482298800::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103326006HG_1294955400_482298800,svrdd::train::0900220012200313103326006HG_1294955400_482298800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103326006HG_1294955400_482298800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_1d5f511a98785a92da006ea4.jpg,"163.000,750.001,128.000,31.000","67,606,387,926","96.000,144.001,128.000,31.000",320,320,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,f792c6ecf037a0c4e6c51d93078945d8fca1ef069b236aa7423460a14e9106ed
svrdd::train::0900220012200313103331135HG_1294946900_482294200::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103331135HG_1294946900_482294200,svrdd::train::0900220012200313103331135HG_1294946900_482294200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103331135HG_1294946900_482294200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_ce3256599036202beaee5c64.jpg,"135.999,718.001,661.000,45.000","0,0,1024,1024","135.999,718.001,661.000,45.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,680797049ebff0c505049fda4507c7b66abac33d1ce87c1a49a5a6e868cf9e46
svrdd::train::0900220012200313103331135HG_1294946900_482294200::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103331135HG_1294946900_482294200,svrdd::train::0900220012200313103331135HG_1294946900_482294200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103331135HG_1294946900_482294200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_51fe776e3e586bfc5461134e.jpg,"300.000,804.000,38.000,43.000","255,762,383,890","45.000,42.000,38.000,43.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,da407c8649b8bbf03cf327f3384d1c10f5815fa791cf0706cef183ecc5f63e31
svrdd::train::0900220012200313103332720HG_1294944100_482292500::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103332720HG_1294944100_482292500,svrdd::train::0900220012200313103332720HG_1294944100_482292500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103332720HG_1294944100_482292500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6d9c0d34c524019858af0c10.jpg,"1.000,831.000,230.000,44.000","0,449,575,1024","1.000,382.000,230.000,44.000",575,575,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,578f83f7c1c911286061ae37b7c8dad8aff41ff56b115287638831f22bbbfc32
svrdd::train::0900220012200313103332720HG_1294944100_482292500::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103332720HG_1294944100_482292500,svrdd::train::0900220012200313103332720HG_1294944100_482292500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103332720HG_1294944100_482292500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6e79e969705100d9945d27d5.jpg,"382.000,643.000,449.000,30.000","0,0,1024,1024","382.000,643.000,449.000,30.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ec14d0c7ec345351ce93dfadd868201a453e78b4547f96dd3de2fc1f0a6fd95d
svrdd::train::0900220012200313103332720HG_1294944100_482292500::repaired_road::004,repaired_road,SVRDD_YOLO,train,0900220012200313103332720HG_1294944100_482292500,svrdd::train::0900220012200313103332720HG_1294944100_482292500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103332720HG_1294944100_482292500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_53d6b38ed489a270aa043e35.jpg,"692.000,674.000,325.000,71.000","212,212,1024,1024","480.000,462.000,325.000,71.000",812,812,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,5e726d589aece26d88436b54dfd92cc7f0df7692cfc934d814071fbe01eb1bb6
svrdd::train::0900220012200313103332720HG_1294944100_482292500::repaired_road::005,repaired_road,SVRDD_YOLO,train,0900220012200313103332720HG_1294944100_482292500,svrdd::train::0900220012200313103332720HG_1294944100_482292500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103332720HG_1294944100_482292500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_f75e1e2ee2dde8a7b34889c3.jpg,"573.000,762.000,277.000,76.000","332,332,1024,1024","241.000,430.000,277.000,76.000",692,692,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e010e33796b5572352f2bc4fb4f789cdf6b821bc5ccad36498e73ebd8cc43fc4
svrdd::train::0900220012200313103333048HG_1294943500_482292200::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103333048HG_1294943500_482292200,svrdd::train::0900220012200313103333048HG_1294943500_482292200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103333048HG_1294943500_482292200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_069eacf8d744a3bf4a3ec17d.jpg,"549.000,660.000,55.000,58.000","504,616,649,761","45.000,44.000,55.000,58.000",145,145,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,af1f34b1c9199cf122d205cd15579850e784c6a2d90356e57525cc7fbe7a2389
svrdd::train::0900220012200313103333048HG_1294943500_482292200::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103333048HG_1294943500_482292200,svrdd::train::0900220012200313103333048HG_1294943500_482292200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103333048HG_1294943500_482292200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3b5677151a3e2ad6c7c03441.jpg,"263.999,691.000,760.001,103.999","0,0,1024,1024","263.999,691.000,760.001,103.999",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,38fbb2305e464572b1ec0b4e095f091f3f63ffc0f58c7101ce00c91b73cb655b
svrdd::train::0900220012200313103333048HG_1294943500_482292200::repaired_road::004,repaired_road,SVRDD_YOLO,train,0900220012200313103333048HG_1294943500_482292200,svrdd::train::0900220012200313103333048HG_1294943500_482292200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103333048HG_1294943500_482292200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6023d2b5e2f0c7fb50c6a206.jpg,"759.001,761.000,102.000,68.000","683,668,938,923","76.001,93.000,102.000,68.000",255,255,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,761ceeb7e89d5e716c711761060e1d6f5ea4cafb324020ef70216fb0cad280ef
svrdd::train::0900220012200313103337134HG_1294935500_482287700::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103337134HG_1294935500_482287700,svrdd::train::0900220012200313103337134HG_1294935500_482287700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103337134HG_1294935500_482287700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_0e750484ba2c7a005d0fdd80.jpg,"653.000,614.000,160.000,35.000","533,432,933,832","120.000,182.000,160.000,35.000",400,400,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e97f0ca6b62a22ee1c2d67001461a9f424f2d5b5508b78aadee68299bc38fa3b
svrdd::train::0900220012200313103337134HG_1294935500_482287700::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103337134HG_1294935500_482287700,svrdd::train::0900220012200313103337134HG_1294935500_482287700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103337134HG_1294935500_482287700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d9ac7e0ff8c91f887af63666.jpg,"146.000,667.000,768.000,51.000","0,0,1024,1024","146.000,667.000,768.000,51.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a5d7fba7262ecaec291f4a690416edc6710167abaf6573f2d11e12a3bd984f57
svrdd::train::0900220012200313103337134HG_1294935500_482287700::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103337134HG_1294935500_482287700,svrdd::train::0900220012200313103337134HG_1294935500_482287700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103337134HG_1294935500_482287700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3d18693e196c6b2ccee674ee.jpg,"524.000,646.001,76.000,39.999","467,571,657,761","57.000,75.001,76.000,39.999",190,190,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,930ff88b88a9237113d2de7104ba15a82fb9e96a5dd8a9ba59945f7bc9a7c86f
svrdd::train::0900220012200313103338166HG_1294933500_482286600::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103338166HG_1294933500_482286600,svrdd::train::0900220012200313103338166HG_1294933500_482286600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103338166HG_1294933500_482286600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3044195ed5cedeee56f5960f.jpg,"677.000,814.000,151.000,39.999","564,645,942,1023","113.000,169.000,151.000,39.999",378,378,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e53cfc2a228a3b7c9e001285b50b08a1c147f53af1fb2dcdfd745bfc3f8b0778
svrdd::train::0900220012200313103338166HG_1294933500_482286600::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103338166HG_1294933500_482286600,svrdd::train::0900220012200313103338166HG_1294933500_482286600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103338166HG_1294933500_482286600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_44117128a9aacb5d58c62979.jpg,"668.000,727.000,105.000,96.000","590,644,852,906","78.000,83.000,105.000,96.000",262,262,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a4398eed33d340037c18de71ce17f55393c6fd01ee8ea29fc6431c3a35b010fb
svrdd::train::0900220012200313103338166HG_1294933500_482286600::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103338166HG_1294933500_482286600,svrdd::train::0900220012200313103338166HG_1294933500_482286600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103338166HG_1294933500_482286600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_de6459681ecdbac310d6ee65.jpg,"533.000,749.000,77.000,94.000","454,678,689,913","79.000,71.000,77.000,94.000",235,235,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,8f383acab6c4fe61b9094c5d4d74118890a312d0e4d329a5f22095d04950961d
svrdd::train::0900220012200313103339119HG_1294931600_482285500::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103339119HG_1294931600_482285500,svrdd::train::0900220012200313103339119HG_1294931600_482285500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103339119HG_1294931600_482285500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_b68b0ae03c98b964b5c94405.jpg,"508.000,637.000,39.999,101.000","402,562,654,814","106.000,75.000,39.999,101.000",252,252,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ad829d5bbbc53ec4e06efbb3e6299e0dd86d90fcd720b4ee825829b6b72bbcce
svrdd::train::0900220012200313103339119HG_1294931600_482285500::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103339119HG_1294931600_482285500,svrdd::train::0900220012200313103339119HG_1294931600_482285500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103339119HG_1294931600_482285500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_570e97d52c540a280231d5ca.jpg,"559.999,626.000,69.000,41.000","508,560,680,732","51.999,66.000,69.000,41.000",172,172,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,594e4d8d721ff5d78caf8ea7a6c60f399537fe40594e87482fcabd9e361a411a
svrdd::train::0900220012200313103339119HG_1294931600_482285500::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103339119HG_1294931600_482285500,svrdd::train::0900220012200313103339119HG_1294931600_482285500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103339119HG_1294931600_482285500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3487a10c85b42b4d6774d26e.jpg,"788.000,661.000,236.000,87.000","434,410,1024,1000","354.000,251.000,236.000,87.000",590,590,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,72b79a5a51baea476d8fbf02812813f81c583fd050bd6f38d7e804bedc92a431
svrdd::train::0900220012200313103339119HG_1294931600_482285500::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103339119HG_1294931600_482285500,svrdd::train::0900220012200313103339119HG_1294931600_482285500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103339119HG_1294931600_482285500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_c206cbaec2a9c8db9ee6d200.jpg,"588.000,668.000,254.000,225.000","389,389,1024,1024","199.000,279.000,254.000,225.000",635,635,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,2e990d4c866c1410c9d6b6c2a433facd49b5500887deee536e175ffe3223b274
svrdd::train::0900220012200313103340150HG_1294929700_482284400::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103340150HG_1294929700_482284400,svrdd::train::0900220012200313103340150HG_1294929700_482284400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103340150HG_1294929700_482284400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_62e8cdae78a58359c221847d.jpg,"958.000,871.000,66.000,32.000","859,804,1024,969","99.000,67.000,66.000,32.000",165,165,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9b00a1d08b323cd77bb5787903d3a2940f842d60e48d0cf0b76022f8c550800c
svrdd::train::0900220012200313103340150HG_1294929700_482284400::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103340150HG_1294929700_482284400,svrdd::train::0900220012200313103340150HG_1294929700_482284400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103340150HG_1294929700_482284400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_76ae79e139376239f20f68e4.jpg,"389.000,618.000,403.000,277.000","16,16,1024,1024","373.000,602.000,403.000,277.000",1008,1008,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,0e26ea7b906ad34fcf226d0d16e40252d09320c4169a22076eb6b2eb56d1c115
svrdd::train::0900220012200313103341166HG_1294927900_482283500::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103341166HG_1294927900_482283500,svrdd::train::0900220012200313103341166HG_1294927900_482283500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103341166HG_1294927900_482283500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6cecb99a9d112135cc264c76.jpg,"500.000,633.999,98.000,209.000","288,477,810,999","212.000,156.999,98.000,209.000",522,522,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,abc298513eb96b9e6f33e1e9a743c336a40b818bfa731f6f0568cfcc6ea78af9
